supposed	45
considering	45
tested	45
encountered	45
realized	45
proven	45
resolved	45
examined	45
solved	45
investigated	45
projected	45
undertaken	45
analyzed	45
noticed	45
evaluated	45
presumed	45
anticipated	45
proving	45
undergoing	45
realised	45
verified	45
hypothesized	45
underway	45
theorized	45
postulated	45
purported	45
researched	45
surfaced	45
posited	45
analysed	45
reputed	45
refuted	45
validated	45
discredited	45
contradicted	45
slated	45
conjectured	45
rumored	45
corroborated	45
rumoured	45
disproved	45
materialized	45
world	11
century	11
record	11
events	11
performance	11
edition	11
event	11
records	11
centuries	11
annual	11
generation	11
hit	11
ranked	11
worldwide	11
sales	11
score	11
anniversary	11
chart	11
ranking	11
annually	11
profile	11
ranks	11
millennium	11
hits	11
globe	11
rating	11
birthday	11
billboard	11
scores	11
charts	11
rated	11
tech	11
globally	11
debuted	11
ratings	11
peaked	11
rankings	11
yearly	11
forbes	11
topped	11
guinness	11
milestone	11
turnover	11
nielsen	11
peaking	11
charted	11
grandmaster	11
sumo	11
installment	11
topping	11
milestones	11
charting	11
pops	11
qs	11
olympiad	11
wwf	11
viewership	11
zz	11
edn	11
warcraft	11
passer	11
sil	11
hurdles	11
worldcon	11
quartile	11
debuting	11
trimester	11
than	347
function	347
value	347
functions	347
square	347
values	347
equal	347
mean	347
equivalent	347
measure	347
ratio	347
variable	347
corresponding	347
probability	347
absolute	347
variables	347
interval	347
proportional	347
yield	347
parameters	347
nominal	347
corresponds	347
digits	347
denoted	347
cubic	347
digit	347
yields	347
intervals	347
variance	347
coefficient	347
parameter	347
approximation	347
distributions	347
ratios	347
calculate	347
equals	347
parity	347
deviation	347
compute	347
constants	347
logarithm	347
weighted	347
cumulative	347
indices	347
fractions	347
multiplied	347
yielding	347
exponent	347
probabilities	347
iteration	347
multiples	347
fractional	347
expansions	347
squared	347
converges	347
multiply	347
deviations	347
statistic	347
divisible	347
logarithmic	347
multiplying	347
normalized	347
estimator	347
successively	347
numerically	347
denominator	347
modulus	347
dimensionless	347
iterations	347
multiplier	347
bmi	347
unbiased	347
correspondingly	347
inversely	347
radians	347
simplifies	347
proportionally	347
generalizes	347
calculates	347
computes	347
rad	347
datum	347
increments	347
kurtosis	347
numerator	347
subtracted	347
estimators	347
subtract	347
payoff	347
subtracting	347
approximates	347
radian	347
bins	347
eigenvalue	347
asymptotically	347
irradiance	347
suffices	347
states	469
countries	469
kingdom	469
groups	469
nations	469
parties	469
powers	469
societies	469
associations	469
factions	469
republics	469
emirates	469
regimes	469
monarchies	469
democracies	469
nationalities	469
groupings	469
coalitions	469
federations	469
ethnicities	469
dictatorships	469
blocs	469
dictators	469
confederations	469
war	140
military	140
operation	140
operations	140
training	140
command	140
defense	140
armed	140
mission	140
activity	140
activities	140
wars	140
resistance	140
defence	140
combat	140
missions	140
ss	140
warfare	140
civilian	140
duty	140
duties	140
exercise	140
wwii	140
guidance	140
tactical	140
wartime	140
deployment	140
guerrilla	140
exercises	140
luftwaffe	140
conscription	140
peacekeeping	140
insurgency	140
troop	140
landings	140
wehrmacht	140
stalingrad	140
readiness	140
wwi	140
mobilization	140
peacetime	140
waffen	140
deploying	140
ww	140
kursk	140
kriegsmarine	140
combatant	140
sorties	140
infiltration	140
deployments	140
materiel	140
arming	140
blitzkrieg	140
peacekeepers	140
freikorps	140
enlistment	140
decommissioning	140
massed	140
volkssturm	140
gunnery	140
mobilisation	140
peenemünde	140
united	319
union	319
republic	319
independence	319
officially	319
colony	319
commonwealth	319
formally	319
federation	319
colonies	319
confederation	319
mandate	319
constituent	319
annexation	319
dominion	319
protectorate	319
cis	319
annex	319
secession	319
statehood	319
micronesia	319
ssr	319
federated	319
unilateral	319
warring	319
princely	319
somaliland	319
signatories	319
signatory	319
ecowas	319
unilaterally	319
npt	319
secede	319
annexes	319
seceded	319
swaziland	319
trusteeship	319
abstained	319
federative	319
cession	319
ibero	319
sfsr	319
ceding	319
years	132
year	132
day	132
period	132
times	132
age	132
days	132
era	132
months	132
month	132
hours	132
phase	132
course	132
week	132
cycle	132
decades	132
weeks	132
minutes	132
ages	132
decade	132
ones	132
hour	132
periods	132
stages	132
aged	132
minute	132
seconds	132
lifetime	132
generations	132
duration	132
phases	132
cycles	132
eras	132
millennia	132
lifespan	132
fashioned	132
arrivals	132
departures	132
entrants	132
lifetimes	132
epochs	132
trafford	132
state	121
people	121
country	121
foreign	121
community	121
nation	121
individuals	121
ethnic	121
citizens	121
persons	121
minority	121
immigrants	121
overseas	121
refugees	121
abroad	121
citizenship	121
hispanic	121
minorities	121
nationality	121
ethnicity	121
migrants	121
diaspora	121
foreigners	121
immigrant	121
nationals	121
asylum	121
affiliation	121
refugee	121
visa	121
afro	121
migrant	121
passport	121
latino	121
passports	121
ethnically	121
affiliations	121
seekers	121
emigrants	121
francophone	121
amerindian	121
expatriate	121
mestizo	121
anglophone	121
visas	121
hispanics	121
expatriates	121
ethno	121
mestizos	121
naturalization	121
multiracial	121
about	80
number	80
total	80
per	80
half	80
numbers	80
average	80
approximately	80
scale	80
percent	80
estimated	80
amount	80
thousands	80
roughly	80
quarter	80
portion	80
percentage	80
hundreds	80
amounts	80
estimates	80
quantities	80
proportion	80
estimate	80
quantity	80
millions	80
median	80
fraction	80
portions	80
margin	80
tens	80
dozens	80
averages	80
averaged	80
billions	80
averaging	80
margins	80
tracts	80
percentages	80
stockpile	80
expanse	80
city	88
population	88
area	88
local	88
region	88
areas	88
parts	88
capital	88
town	88
cities	88
federal	88
county	88
district	88
regions	88
province	88
regional	88
urban	88
communities	88
settlement	88
village	88
residents	88
administrative	88
rural	88
towns	88
populations	88
metropolitan	88
inhabitants	88
provinces	88
districts	88
housing	88
settlements	88
counties	88
municipal	88
provincial	88
villages	88
neighborhood	88
municipality	88
municipalities	88
parish	88
residential	88
suburbs	88
borough	88
countryside	88
suburban	88
neighborhoods	88
suburb	88
capitals	88
neighbourhood	88
parishes	88
boroughs	88
eco	88
wards	88
cantons	88
chinatown	88
communes	88
localities	88
neighbourhoods	88
heartland	88
townships	88
departmental	88
dwellers	88
planner	88
enclaves	88
hinterland	88
squatters	88
msa	88
prefectures	88
conurbation	88
slums	88
cantonal	88
agglomeration	88
squatting	88
cma	88
condominium	88
sprawl	88
known	371
called	371
described	371
referred	371
defined	371
identified	371
expressed	371
regarded	371
mentioned	371
cited	371
viewed	371
classified	371
understood	371
explained	371
treated	371
credited	371
discussed	371
interpreted	371
termed	371
quoted	371
conceived	371
remembered	371
labeled	371
referenced	371
cites	371
labelled	371
categorized	371
envisioned	371
summarized	371
hailed	371
styled	371
articulated	371
cite	371
rewritten	371
classed	371
envisaged	371
summarizes	371
categorised	371
delineated	371
summarised	371
reckoned	371
reinterpreted	371
construed	371
circumscribed	371
touted	371
conceptualized	371
recast	371
underlined	371
english	264
england	264
irish	264
ireland	264
scottish	264
scotland	264
wales	264
welsh	264
gaelic	264
scots	264
cornish	264
ulster	264
manx	264
cork	264
leinster	264
donegal	264
limerick	264
wicklow	264
tyrone	264
galway	264
gwynedd	264
munster	264
armagh	264
fermanagh	264
londonderry	264
waterford	264
connacht	264
dál	264
kildare	264
antrim	264
system	174
order	174
point	174
way	174
process	174
action	174
points	174
method	174
conditions	174
problem	174
approach	174
direction	174
device	174
situation	174
orders	174
step	174
condition	174
path	174
technique	174
error	174
mechanism	174
task	174
possibility	174
scheme	174
moment	174
steps	174
procedure	174
circumstances	174
errors	174
procedures	174
outcome	174
directions	174
paths	174
moments	174
fault	174
apparatus	174
ordering	174
assignment	174
scenario	174
disadvantage	174
faults	174
flaw	174
drawback	174
government	8
public	8
office	8
business	8
private	8
bank	8
companies	8
financial	8
administration	8
management	8
exchange	8
organizations	8
banks	8
cooperation	8
fund	8
reserve	8
employees	8
firm	8
partner	8
finance	8
employment	8
jobs	8
sale	8
purchase	8
corporate	8
consumer	8
businesses	8
partnership	8
partners	8
agencies	8
monetary	8
agreements	8
reserves	8
assets	8
acquisition	8
treaties	8
merger	8
banking	8
firms	8
organisations	8
valued	8
retail	8
treasury	8
charity	8
fiscal	8
venture	8
corporations	8
enterprises	8
customer	8
item	8
investors	8
managing	8
transactions	8
stake	8
employee	8
invested	8
obligations	8
transaction	8
exchanges	8
holdings	8
purchasing	8
employers	8
auction	8
workforce	8
employer	8
equity	8
asset	8
securities	8
savings	8
donations	8
premium	8
consulting	8
finances	8
invest	8
ventures	8
charitable	8
commitments	8
hedge	8
portfolio	8
purchases	8
donation	8
investor	8
trades	8
shareholders	8
pricing	8
partnerships	8
donors	8
lending	8
wholesale	8
futures	8
owning	8
endowment	8
acquisitions	8
buyer	8
priced	8
rental	8
mergers	8
audit	8
investing	8
charities	8
creditors	8
ngos	8
fundraising	8
subsidiaries	8
shareholder	8
discount	8
mortgage	8
regulators	8
valuation	8
arbitrage	8
budgetary	8
stakeholders	8
philanthropy	8
bankers	8
barter	8
broker	8
consultants	8
mediators	8
beneficiaries	8
liabilities	8
brokers	8
donating	8
cooperatives	8
philanthropic	8
auditing	8
bailout	8
accountants	8
auctions	8
franchisee	8
ltcm	8
portfolios	8
made	217
set	217
cut	217
sets	217
setting	217
broke	217
drawn	217
broken	217
runner	217
cutting	217
breaks	217
shut	217
pick	217
cuts	217
picked	217
blow	217
runners	217
torn	217
pulling	217
picking	217
scaled	217
blowing	217
knock	217
stepping	217
lays	217
blows	217
picks	217
stir	217
upside	217
summed	217
cracked	217
teamed	217
blew	217
stirred	217
waking	217
knocking	217
sprang	217
speeding	217
sprung	217
tore	217
tearing	217
wipe	217
stirring	217
wakes	217
slipping	217
shutting	217
sticking	217
summing	217
sped	217
flared	217
then	143
again	143
once	143
eventually	143
re	143
soon	143
finally	143
quickly	143
subsequently	143
immediately	143
ultimately	143
newly	143
successfully	143
meanwhile	143
reportedly	143
repeatedly	143
temporarily	143
personally	143
allegedly	143
severely	143
seriously	143
permanently	143
deliberately	143
suddenly	143
secretly	143
badly	143
accidentally	143
unsuccessfully	143
barely	143
quit	143
narrowly	143
intentionally	143
voluntarily	143
promptly	143
meantime	143
instantly	143
unexpectedly	143
anyway	143
abruptly	143
reluctantly	143
peacefully	143
vain	143
quietly	143
swiftly	143
inadvertently	143
controversially	143
whereupon	143
prematurely	143
duly	143
hastily	143
desperately	143
speedy	143
willingly	143
purposely	143
unintentionally	143
relented	143
eagerly	143
warmly	143
unharmed	143
national	225
international	225
european	225
un	225
eu	225
nato	225
euro	225
humanitarian	225
imf	225
nordic	225
oecd	225
ida	225
wto	225
osce	225
asean	225
fao	225
iaea	225
unrwa	225
eurozone	225
ilo	225
wipo	225
oas	225
icao	225
ifc	225
msf	225
annan	225
eec	225
unicef	225
unhcr	225
goodwill	225
interpol	225
ngo	225
imo	225
schengen	225
unido	225
benelux	225
oic	225
unctad	225
ibrd	225
upu	225
caricom	225
wmo	225
opec	225
icrc	225
pca	225
ebrd	225
efta	225
unep	225
opcw	225
gatt	225
eea	225
adb	225
iom	225
apec	225
unfccc	225
australasian	225
acs	225
kofi	225
supranational	225
ifad	225
mercosur	225
usaid	225
general	60
president	60
members	60
former	60
minister	60
member	60
prime	60
embassy	60
director	60
diplomatic	60
chief	60
secretary	60
executive	60
coach	60
manager	60
vice	60
acting	60
mayor	60
senior	60
representative	60
chairman	60
fellow	60
premier	60
ambassador	60
chancellor	60
consulate	60
deputy	60
attorney	60
associate	60
junior	60
presidents	60
chair	60
commissioner	60
administrator	60
consulates	60
advisory	60
consul	60
advisor	60
longtime	60
clerk	60
trustees	60
appoints	60
adviser	60
envoy	60
delegate	60
inspector	60
treasurer	60
coaching	60
consultant	60
ministerial	60
coordinator	60
appointing	60
chairs	60
consular	60
superintendent	60
supervisor	60
legate	60
regents	60
overseeing	60
caretaker	60
elects	60
aide	60
barrister	60
exchequer	60
solicitor	60
councillor	60
electing	60
managerial	60
accountant	60
postmaster	60
supervising	60
auditor	60
supervisory	60
plenipotentiary	60
legislator	60
legation	60
nuncio	60
strategist	60
affaires	60
chairperson	60
supervisors	60
alderman	60
ombudsman	60
negotiator	60
commissar	60
chairmen	60
university	23
born	23
school	23
college	23
students	23
academic	23
institute	23
academy	23
student	23
professor	23
attended	23
honorary	23
teacher	23
graduate	23
faculty	23
assistant	23
outstanding	23
citizen	23
attend	23
resident	23
dean	23
courses	23
expert	23
undergraduate	23
youngest	23
attending	23
graduated	23
bachelor	23
alumni	23
guild	23
enrolled	23
specialist	23
phd	23
fellowship	23
prestigious	23
nurse	23
doctoral	23
doctorate	23
graduates	23
professors	23
boarding	23
seminary	23
uppsala	23
graduation	23
eminent	23
graduating	23
barnard	23
lecturer	23
tutor	23
librarian	23
instructor	23
rector	23
gymnasium	23
fellows	23
apprentice	23
majors	23
diploma	23
emeritus	23
scholarships	23
polytechnic	23
lund	23
curator	23
undergraduates	23
brigham	23
postgraduate	23
provost	23
alumnus	23
naturalized	23
professorship	23
doctorates	23
illustrious	23
waldorf	23
enroll	23
fellowships	23
counselor	23
dormitory	23
obe	23
collegium	23
freshmen	23
parochial	23
yeshiva	23
governess	23
diplomas	23
de	22
la	22
le	22
des	22
du	22
en	22
les	22
facto	22
sur	22
grande	22
canton	22
louvre	22
musée	22
commune	22
salon	22
rue	22
pont	22
pour	22
nord	22
guin	22
jure	22
ou	22
gaulle	22
sainte	22
école	22
corbusier	22
duc	22
château	22
nationale	22
mont	22
blanc	22
seine	22
annales	22
histoire	22
internationale	22
institut	22
île	22
aux	22
petit	22
pas	22
brun	22
havilland	22
loire	22
guardia	22
je	22
palais	22
française	22
bois	22
terre	22
mal	22
une	22
novo	22
parisian	22
académie	22
dans	22
mer	22
qui	22
ville	22
prosper	22
société	22
ars	22
que	22
maison	22
vigée	22
monde	22
rhône	22
théâtre	22
vie	22
klerk	22
salle	22
haute	22
compagnie	22
hermitage	22
libre	22
masse	22
hôtel	22
pointe	22
sud	22
français	22
opéra	22
valera	22
qu	22
esprit	22
lettres	22
collège	22
québec	22
général	22
guerre	22
roi	22
carte	22
lumière	22
université	22
bibliothèque	22
homme	22
études	22
livre	22
département	22
viollet	22
morte	22
havre	22
gaudí	22
nouvelle	22
francophonie	22
cinéma	22
orsay	22
vries	22
guerra	22
nom	22
lycée	22
deux	22
moderne	22
gros	22
sous	22
éditions	22
champs	22
mille	22
fanu	22
trois	22
honneur	22
armée	22
broglie	22
fédération	22
siècle	22
triomphe	22
bello	22
pompidou	22
petite	22
sorbonne	22
laval	22
cahiers	22
temps	22
basse	22
marche	22
avec	22
haut	22
libro	22
légion	22
marne	22
john	289
william	289
james	289
charles	289
george	289
robert	289
david	289
henry	289
paul	289
thomas	289
richard	289
peter	289
michael	289
alexander	289
mark	289
edward	289
martin	289
stephen	289
philip	289
arthur	289
frederick	289
francis	289
albert	289
daniel	289
walter	289
andrew	289
roger	289
simon	289
alfred	289
norman	289
anthony	289
christopher	289
eric	289
patrick	289
matthew	289
nicholas	289
luke	289
harold	289
jonathan	289
herbert	289
hugh	289
eugene	289
adrian	289
ralph	289
ernest	289
edmund	289
kenneth	289
edgar	289
geoffrey	289
malcolm	289
gerald	289
justin	289
timothy	289
basil	289
rupert	289
sylvester	289
wilfrid	289
egbert	289
french	359
german	359
italian	359
spanish	359
dutch	359
swedish	359
portuguese	359
austrian	359
danish	359
swiss	359
norwegian	359
belgian	359
flemish	359
venetian	359
maltese	359
sicilian	359
aragonese	359
castilian	359
genoese	359
neapolitan	359
tuscan	359
dalmatian	359
gascon	359
ligurian	359
history	51
see	51
list	51
references	51
original	51
links	51
notes	51
reading	51
volume	51
article	51
table	51
page	51
note	51
guide	51
chapter	51
bibliography	51
copies	51
pages	51
papers	51
dictionary	51
lists	51
copy	51
volumes	51
encyclopedia	51
citations	51
timeline	51
tables	51
summary	51
overview	51
chapters	51
compilation	51
outline	51
catalogue	51
histories	51
entries	51
handbook	51
britannica	51
listing	51
biographical	51
footnotes	51
chronology	51
guides	51
dictionaries	51
catalog	51
textbooks	51
biographies	51
explanatory	51
annotated	51
encyclopædia	51
appendix	51
introductory	51
glossary	51
detailing	51
paragraph	51
archival	51
concise	51
transcript	51
notices	51
documenting	51
encyclopaedia	51
handwritten	51
handwriting	51
compendium	51
notebooks	51
synopsis	51
compilations	51
indexes	51
basics	51
originals	51
booklet	51
rewriting	51
catalogues	51
transcripts	51
informational	51
instructional	51
annotations	51
footnote	51
paragraphs	51
summaries	51
journalistic	51
subtitle	51
encyclopedias	51
oed	51
encyclopedic	51
chronologically	51
thesaurus	51
essentials	51
monographs	51
interpretive	51
catalogs	51
philological	51
subsection	51
timelines	51
south	312
north	312
west	312
east	312
central	312
europe	312
western	312
northern	312
eastern	312
southern	312
asia	312
southeast	312
continental	312
northwest	312
northeast	312
southwest	312
hemisphere	312
northwestern	312
southeastern	312
northeastern	312
saharan	312
southwestern	312
sahara	312
anatolia	312
balkans	312
caucasus	312
levant	312
siberia	312
steppe	312
